"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS","DIV_REACHED_DEST","DIV_ACTUAL_ELAPSED_TIME","DIV_ARR_DELAY","DIV_DISTANCE",
2012,2,4,1,7,2012-04-01,"AA",19805,"AA","N325AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0856",-4.00,19.00,"0915","1119",50.00,"1230","1209",-21.00,0.00,"",0.00,390.00,373.00,304.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,2,1,2012-04-02,"AA",19805,"AA","N325AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0853",-7.00,18.00,"0911","1117",8.00,"1230","1125",-65.00,0.00,"",0.00,390.00,332.00,306.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,3,2,2012-04-03,"AA",19805,"AA","N321AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0854",-6.00,15.00,"0909","1109",8.00,"1220","1117",-63.00,0.00,"",0.00,380.00,323.00,300.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,4,3,2012-04-04,"AA",19805,"AA","N327AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0854",-6.00,17.00,"0911","1143",42.00,"1220","1225",5.00,0.00,"",0.00,380.00,391.00,332.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,5,4,2012-04-05,"AA",19805,"AA","N332AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0858",-2.00,14.00,"0912","1137",4.00,"1220","1141",-39.00,0.00,"",0.00,380.00,343.00,325.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,6,5,2012-04-06,"AA",19805,"AA","N324AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0854",-6.00,12.00,"0906","1142",4.00,"1220","1146",-34.00,0.00,"",0.00,380.00,352.00,336.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,7,6,2012-04-07,"AA",19805,"AA","N336AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0852",-8.00,14.00,"0906","1136",28.00,"1220","1204",-16.00,0.00,"",0.00,380.00,372.00,330.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,8,7,2012-04-08,"AA",19805,"AA","N329AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0853",-7.00,18.00,"0911","1149",12.00,"1220","1201",-19.00,0.00,"",0.00,380.00,368.00,338.00,1.00,2475.00,,,,,,0,,,,,
2012,2,4,9,1,2012-04-09,"AA",19805,"AA","N328AA","1",12478,31703,"JFK","New York, NY","NY","New York",22,12892,32575,"LAX","Los Angeles, CA","CA","California",91,"0900","0851",-9.00,33.00,"0924","1202",16.00,"1220","1218",-2.00,0.00,"",0.00,380.00,387.00,338.00,1.00,2475.00,,,,,,0,,,,,
